project_id,project_type,state,district,terrain_type,land_area_hectares,estimated_cost_inr_crore,project_start_year,affected_families_count,title_dispute_rate_percent,local_protest_flag,compensation_multiplier_demand,sia_approval_status,section_11_notification_days,forest_clearance_status,fund_disbursement_percent,sia_approval_status_risk_score,forest_clearance_status_risk_score,C_r,F_r,H_r,W_r,P_r,land_area_log,project_age_years,delay_binary_label,delay_risk_tier,CRS,CRS_tier
MNRE-MH-2022-0008,Renewable_Energy,Maharashtra,Nanded,Urban,80.22,235.7,2022,783,18.5,False,1.51,Pending,58,Not_Required,44.52,0.5,0.0,0.51,0.8212,0.4653,0.6,0.0,1.9097,4,0,Low,42.8,Moderate
MoR-MH-2018-0009,Railway,Maharashtra,Solapur,Rural_Agri,308.79,869.8,2018,643,40.07,False,2.8,Rejected,316,Not_Required,3.3,1.0,0.0,1.0,0.797,0.5481,0.6,0.0,2.4911,8,0,High,58.45,High
MNRE-PB-2017-0003,Renewable_Energy,Punjab,Pathankot,Rural_Agri,55.07,229.49,2017,359,38.93,False,2.15,Pending,291,Not_Required,0.0,1.0,0.0,1.0,0.7253,0.356,0.5,0.0,1.7487,9,0,High,55.19,High
NHAI-UP-2022-0015,Highway,Uttar Pradesh,Hardoi,Forest_Eco_Sensitive,162.53,1119.33,2022,195,29.25,False,2.46,Approved,609,Approved,53.01,0.0,0.0,1.0,0.6504,0.4713,0.6,0.0,2.2136,4,1,Very_High,40.88,Moderate
MoR-GJ-2020-0014,Railway,Gujarat,Bhavnagar,Rural_Agri,130.56,755.87,2020,346,19.76,False,3.24,Approved,448,Approved,46.1,0.0,0.0,1.0,0.7208,0.5431,0.55,0.0,2.1191,6,1,Very_High,41.11,Moderate
MNRE-AP-2024-0006,Renewable_Energy,Andhra Pradesh,Prakasam,Rural_Agri,6.51,35.46,2024,17,18.38,False,1.97,Exempted,227,Not_Required,55.51,0.0,0.0,0.97,0.3562,0.4559,0.75,0.0,0.8756,2,0,High,38.21,Moderate
NHAI-MP-2025-0006,Highway,Madhya Pradesh,Shivpuri,Rural_Agri,255.31,306.37,2025,1593,40.14,True,3.09,Pending,238,Not_Required,0.0,1.0,0.0,1.0,0.9087,0.6087,0.5,0.7,2.4088,1,0,High,68.9,High
MoR-WB-2023-0011,Railway,West Bengal,Malda,Urban,246.09,1306.36,2023,3290,26.46,True,1.83,Approved,264,Not_Required,34.88,0.0,0.0,0.83,0.998,0.5051,0.8,0.7,2.3929,3,0,High,58.49,High
MoR-WB-2023-0012,Railway,West Bengal,Hooghly,Urban,503.09,1724.56,2023,2908,16.12,False,2.04,Approved,141,Not_Required,53.77,0.0,0.0,1.0,0.9828,0.5051,0.8,0.0,2.7025,3,0,Medium,50.7,High
NHAI-KA-2023-0012,Highway,Karnataka,Belagavi,Rural_Agri,96.89,405.32,2023,146,13.47,False,2.37,Pending,356,Not_Required,23.82,1.0,0.0,1.0,0.6149,0.4867,0.55,0.0,1.9907,3,0,High,54.26,High
MoR-AP-2026-0007,Railway,Andhra Pradesh,Guntur,Tribal_Schedule_V,388.16,1901.81,2026,813,36.26,False,2.33,Approved,486,Not_Required,50.02,0.0,0.0,1.0,0.8258,0.5713,0.75,0.0,2.5901,0,1,Very_High,46.95,Moderate
NHAI-RJ-2021-0012,Highway,Rajasthan,Alwar,Rural_Agri,119.98,662.5,2021,554,20.1,False,1.52,Pending,301,Approved,8.9,1.0,0.0,0.52,0.7787,0.5716,0.4,0.0,2.0827,5,0,High,45.73,Moderate
MNRE-TN-2015-0012,Renewable_Energy,Tamil Nadu,Coimbatore,Urban,104.37,499.63,2015,1048,28.79,False,1.76,Approved,74,Not_Required,66.61,0.0,0.0,0.76,0.8571,0.3818,0.7,0.0,2.0227,11,0,Low,42.3,Moderate
MNRE-MH-2018-0010,Renewable_Energy,Maharashtra,Gadchiroli,Forest_Eco_Sensitive,131.29,464.73,2018,49,41.84,True,2.62,Pending,456,Approved,0.0,1.0,0.0,1.0,0.4821,0.4653,0.6,0.7,2.1215,8,1,Very_High,63.44,High
NHAI-MH-2024-0011,Highway,Maharashtra,Chhatrapati Sambhajinagar,Urban,245.25,1974.07,2024,1346,21.23,False,2.03,Approved,122,Not_Required,62.2,0.0,0.0,1.0,0.8879,0.5256,0.6,0.0,2.3914,2,0,Medium,45.04,Moderate
MNRE-MP-2020-0008,Renewable_Energy,Madhya Pradesh,Dewas,Urban,45.37,210.69,2020,504,13.98,False,1.59,Approved,95,Not_Required,33.94,0.0,0.0,0.59,0.767,0.5082,0.5,0.0,1.6662,6,0,Medium,33.75,Moderate
NHAI-UP-2024-0016,Highway,Uttar Pradesh,Lucknow,Rural_Agri,218.38,1546.79,2024,1525,37.11,False,3.85,Approved,440,Not_Required,43.74,0.0,0.0,1.0,0.9033,0.4713,0.6,0.0,2.3412,2,1,Very_High,45.31,Moderate
NHAI-AS-2022-0003,Highway,Assam,Kamrup Metropolitan,Tribal_Schedule_V,162.6,1100.79,2022,210,48.86,True,3.56,Pending,610,Stage_1_Pending,5.22,1.0,1.0,1.0,0.6595,0.5526,0.85,0.7,2.2138,4,1,Very_High,86.54,Critical
NHAI-JH-2026-0003,Highway,Jharkhand,Ramgarh,Forest_Eco_Sensitive,225.58,1861.97,2026,261,39.18,True,2.53,Pending,679,Approved,0.16,1.0,0.0,1.0,0.6862,0.6928,0.55,0.7,2.3552,0,1,Very_High,66.01,High
MNRE-TN-2024-0013,Renewable_Energy,Tamil Nadu,Tiruchirappalli,Tribal_Schedule_V,30.42,99.18,2024,10,39.74,False,3.55,Approved,476,Approved,71.61,0.0,0.0,1.0,0.2955,0.3818,0.7,0.0,1.4972,2,1,Very_High,36.67,Moderate
NHAI-JH-2023-0004,Highway,Jharkhand,Ranchi,Tribal_Schedule_V,206.57,631.29,2023,630,58.33,True,2.64,Approved,730,Not_Required,4.64,0.0,0.0,1.0,0.7945,0.6928,0.55,0.7,2.3172,3,1,Very_High,52.9,High
MoR-TS-2021-0007,Railway,Telangana,Adilabad,Forest_Eco_Sensitive,647.56,3715.62,2021,699,28.8,False,3.46,Pending,524,Stage_1_Pending,2.72,1.0,1.0,1.0,0.8073,0.5311,0.5,0.0,2.812,5,1,Very_High,71.63,High
MoR-MP-2025-0009,Railway,Madhya Pradesh,Shahdol,Rural_Agri,316.98,1321.24,2025,3139,22.98,True,2.62,Approved,523,Not_Required,31.48,0.0,0.0,1.0,0.9922,0.6,0.5,0.7,2.5024,1,1,Very_High,55.36,High
NHAI-GJ-2024-0015,Highway,Gujarat,Dahod,Forest_Eco_Sensitive,110.4,422.2,2024,56,23.68,False,2.71,Approved,484,Approved,51.35,0.0,0.0,1.0,0.4982,0.5459,0.55,0.0,2.0469,2,1,Very_High,37.22,Moderate
NHAI-AS-2026-0004,Highway,Assam,Kamrup,Tribal_Schedule_V,153.04,713.95,2026,276,56.39,True,3.35,Rejected,478,Stage_1_Pending,0.0,1.0,1.0,1.0,0.693,0.5526,0.85,0.7,2.1876,0,1,Very_High,87.13,Critical
NHAI-MH-2020-0012,Highway,Maharashtra,Mumbai City,Rural_Agri,147.89,817.69,2020,166,19.71,False,2.95,Pending,379,Not_Required,58.5,1.0,0.0,1.0,0.6307,0.5256,0.6,0.0,2.1729,6,1,Very_High,55.54,High
NHAI-UP-2021-0017,Highway,Uttar Pradesh,Gorakhpur,Rural_Agri,117.09,793.96,2021,302,16.93,False,2.67,Pending,371,Not_Required,0.0,1.0,0.0,1.0,0.7041,0.4713,0.6,0.0,2.0722,5,1,Very_High,56.82,High
MoR-KA-2017-0014,Railway,Karnataka,Tumakuru,Tribal_Schedule_V,257.78,1245.67,2017,915,28.55,False,2.4,Exempted,494,Not_Required,42.83,0.0,0.0,1.0,0.8404,0.5163,0.55,0.0,2.4129,9,1,Very_High,43.21,Moderate
NHAI-KA-2024-0015,Highway,Karnataka,Vijayapura,Urban,114.67,643.47,2024,1620,7.54,False,1.99,Exempted,204,Not_Required,64.14,0.0,0.0,0.99,0.9107,0.4867,0.55,0.0,2.0632,2,0,High,44.26,Moderate
MoR-UP-2024-0018,Railway,Uttar Pradesh,Firozabad,Forest_Eco_Sensitive,252.95,1721.07,2024,82,28.74,False,2.29,Pending,597,Stage_1_Pending,29.88,1.0,1.0,1.0,0.5445,0.4761,0.6,0.0,2.4047,2,1,Very_High,69.03,High
NHAI-TS-2025-0008,Highway,Telangana,Hyderabad,Forest_Eco_Sensitive,277.34,1975.49,2025,160,40.75,False,2.68,Exempted,588,Stage_1_Pending,33.51,0.0,1.0,1.0,0.6262,0.5578,0.5,0.0,2.4446,1,1,Very_High,53.46,High
NHAI-MP-2019-0010,Highway,Madhya Pradesh,Jabalpur,Tribal_Schedule_V,311.22,1969.15,2019,914,21.7,False,2.86,Rejected,612,Not_Required,33.42,1.0,0.0,1.0,0.8403,0.6087,0.5,0.0,2.4945,7,1,Very_High,57.2,High
NHAI-PB-2016-0004,Highway,Punjab,Rupnagar,Urban,141.66,1051.46,2016,1136,23.66,False,1.65,Approved,186,Not_Required,43.71,0.0,0.0,0.65,0.867,0.4404,0.5,0.0,2.1543,10,0,High,36.55,Moderate
NHAI-RJ-2021-0014,Highway,Rajasthan,Kota,Rural_Agri,322.39,745.62,2021,1830,15.5,False,2.35,Approved,397,Not_Required,23.27,0.0,0.0,1.0,0.9257,0.5716,0.4,0.0,2.5097,5,1,Very_High,41.7,Moderate
MoR-MH-2025-0013,Railway,Maharashtra,Kolhapur,Forest_Eco_Sensitive,291.62,1199.36,2025,630,39.54,False,3.47,Approved,730,Stage_1_Pending,8.46,0.0,1.0,1.0,0.7945,0.5481,0.6,0.0,2.4663,1,1,Very_High,58.4,High
NHAI-TS-2026-0009,Highway,Telangana,Khammam,Forest_Eco_Sensitive,139.23,1030.68,2026,238,27.8,False,3.15,Rejected,711,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6748,0.5578,0.5,0.0,2.1468,0,1,Very_High,69.31,High
NHAI-AP-2021-0008,Highway,Andhra Pradesh,West Godavari,Rural_Agri,317.77,2263.06,2021,538,28.83,False,2.75,Pending,254,Stage_1_Pending,18.62,1.0,1.0,1.0,0.7751,0.5669,0.75,0.0,2.5035,5,0,High,76.06,Critical
MNRE-MP-2022-0011,Renewable_Energy,Madhya Pradesh,Vidisha,Tribal_Schedule_V,23.31,100.53,2022,17,46.92,False,3.56,Approved,499,Stage_1_Pending,0.0,0.0,1.0,1.0,0.3562,0.5082,0.5,0.0,1.3858,4,1,Very_High,48.73,Moderate
MoR-AP-2019-0009,Railway,Andhra Pradesh,Visakhapatnam,Forest_Eco_Sensitive,255.95,1144.19,2019,409,32.86,False,2.07,Approved,609,Stage_1_Pending,7.33,0.0,1.0,1.0,0.7413,0.5713,0.75,0.0,2.4098,7,1,Very_High,60.47,High
MoR-MH-2019-0014,Railway,Maharashtra,Mumbai City,Forest_Eco_Sensitive,147.87,708.15,2019,125,41.48,False,3.12,Approved,516,Stage_1_Pending,12.29,0.0,1.0,1.0,0.596,0.5481,0.6,0.0,2.1728,7,1,Very_High,54.93,High
NHAI-GJ-2025-0016,Highway,Gujarat,Kutch,Tribal_Schedule_V,243.69,1621.46,2025,531,39.22,False,2.0,Pending,460,Approved,19.56,1.0,0.0,1.0,0.7734,0.5459,0.55,0.0,2.3886,1,1,Very_High,57.04,High
NHAI-MH-2022-0015,Highway,Maharashtra,Raigad,Rural_Agri,155.74,1259.39,2022,387,37.44,True,2.46,Approved,313,Not_Required,41.86,0.0,0.0,1.0,0.7345,0.5256,0.6,0.7,2.1952,4,0,High,52.85,High
MoR-BR-2022-0005,Railway,Bihar,Nalanda,Tribal_Schedule_V,265.65,1370.81,2022,385,49.75,False,2.9,Approved,543,Not_Required,28.82,0.0,0.0,1.0,0.7339,0.4749,0.75,0.0,2.4259,4,1,Very_High,45.34,Moderate
MNRE-HP-2017-0002,Renewable_Energy,Himachal Pradesh,Kullu,Forest_Eco_Sensitive,59.5,275.55,2017,73,49.43,False,2.26,Pending,655,Approved,34.12,1.0,0.0,1.0,0.5304,0.5741,0.75,0.0,1.7818,9,1,Very_High,56.78,High
MoR-MP-2019-0012,Railway,Madhya Pradesh,Betul,Rural_Agri,442.31,2205.58,2019,1110,29.63,False,2.86,Pending,313,Not_Required,0.0,1.0,0.0,1.0,0.8642,0.6,0.5,0.0,2.6467,7,0,High,57.62,High
MoR-AP-2023-0010,Railway,Andhra Pradesh,YSR Kadapa,Rural_Agri,114.29,699.84,2023,456,35.16,False,3.43,Exempted,194,Not_Required,61.57,0.0,0.0,1.0,0.7547,0.5713,0.75,0.0,2.0618,3,0,High,45.71,Moderate
MNRE-RJ-2016-0015,Renewable_Energy,Rajasthan,Pali,Rural_Agri,95.34,308.13,2016,185,14.9,False,1.36,Pending,294,Not_Required,26.02,1.0,0.0,0.36,0.6439,0.4767,0.4,0.0,1.9838,10,0,High,40.57,Moderate
MoR-GJ-2024-0017,Railway,Gujarat,Dahod,Forest_Eco_Sensitive,514.14,2438.34,2024,834,27.27,False,2.74,Rejected,471,Stage_1_Pending,0.0,1.0,1.0,1.0,0.829,0.5431,0.55,0.0,2.7119,2,1,Very_High,73.01,High
NHAI-MH-2021-0016,Highway,Maharashtra,Gadchiroli,Forest_Eco_Sensitive,252.93,1560.2,2021,281,41.01,False,3.35,Pending,552,Approved,0.0,1.0,0.0,1.0,0.6952,0.5256,0.6,0.0,2.4047,5,1,Very_High,56.67,High
MoR-MH-2025-0017,Railway,Maharashtra,Gadchiroli,Rural_Agri,548.25,1248.53,2025,3074,48.63,True,3.74,Pending,335,Not_Required,0.0,1.0,0.0,1.0,0.9896,0.5481,0.6,0.7,2.7398,1,0,High,72.32,High
NHAI-BR-2023-0007,Highway,Bihar,Begusarai,Rural_Agri,104.22,908.93,2023,497,22.27,False,2.4,Pending,258,Not_Required,18.9,1.0,0.0,1.0,0.7653,0.4694,0.75,0.0,2.0221,3,0,High,60.89,High
MoR-HR-2015-0003,Railway,Haryana,Gurugram,Urban,223.53,1061.96,2015,1974,12.84,False,2.07,Pending,189,Not_Required,40.95,1.0,0.0,1.0,0.9351,0.4287,0.5,0.0,2.3513,11,0,High,58.86,High
MoR-JH-2019-0005,Railway,Jharkhand,Dumka,Tribal_Schedule_V,191.73,1203.36,2019,521,59.04,True,3.12,Exempted,730,Stage_1_Pending,0.0,0.0,1.0,1.0,0.7711,0.6881,0.55,0.7,2.2849,7,1,Very_High,67.49,High
NHAI-RJ-2025-0016,Highway,Rajasthan,Ajmer,Rural_Agri,145.23,998.25,2025,351,10.44,False,2.03,Exempted,281,Not_Required,54.78,0.0,0.0,1.0,0.7225,0.5716,0.4,0.0,2.165,1,0,High,38.14,Moderate
NHAI-TN-2019-0014,Highway,Tamil Nadu,Thanjavur,Urban,138.1,1102.38,2019,1328,27.53,True,2.18,Pending,286,Not_Required,0.0,1.0,0.0,1.0,0.8863,0.4794,0.7,0.7,2.1433,7,0,High,72.51,High
NHAI-AS-2023-0005,Highway,Assam,Jorhat,Urban,360.72,1236.93,2023,3508,18.82,True,1.78,Approved,339,Not_Required,1.43,0.0,0.0,0.78,1.0,0.5526,0.85,0.7,2.5584,3,0,High,58.65,High
NHAI-KA-2017-0016,Highway,Karnataka,Bengaluru Urban,Urban,262.12,1672.12,2017,2585,16.54,False,1.91,Exempted,191,Not_Required,60.14,0.0,0.0,0.91,0.9683,0.4867,0.55,0.0,2.4202,9,0,High,43.87,Moderate
NHAI-UP-2021-0022,Highway,Uttar Pradesh,Meerut,Rural_Agri,115.26,941.86,2021,999,37.34,False,1.85,Approved,443,Not_Required,0.0,0.0,0.0,1.0,0.8512,0.4713,0.6,0.0,2.0654,5,1,Very_High,44.4,Moderate
NHAI-RJ-2025-0017,Highway,Rajasthan,Bharatpur,Tribal_Schedule_V,215.9,1596.72,2025,282,35.87,False,2.2,Pending,491,Approved,14.5,1.0,0.0,1.0,0.6957,0.5716,0.4,0.0,2.3363,1,1,Very_High,52.67,High
NHAI-MP-2023-0013,Highway,Madhya Pradesh,Singrauli,Rural_Agri,239.69,1522.04,2023,487,29.12,False,1.83,Rejected,203,Not_Required,51.82,1.0,0.0,0.83,0.7628,0.6087,0.5,0.0,2.3815,3,0,High,52.87,High
NHAI-OD-2021-0005,Highway,Odisha,Kalahandi,Forest_Eco_Sensitive,129.54,1074.4,2021,157,51.66,True,3.33,Rejected,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6238,0.6207,0.8,0.7,2.1157,5,1,Very_High,84.92,Critical
NHAI-OD-2023-0006,Highway,Odisha,Keonjhar,Tribal_Schedule_V,73.17,423.07,2023,149,35.88,False,3.4,Pending,395,Not_Required,16.34,1.0,0.0,1.0,0.6174,0.6207,0.8,0.0,1.8702,3,1,Very_High,59.31,High
NHAI-TN-2025-0015,Highway,Tamil Nadu,Tirunelveli,Forest_Eco_Sensitive,306.08,2187.2,2025,78,21.64,False,2.26,Pending,483,Approved,24.83,1.0,0.0,1.0,0.5384,0.4794,0.7,0.0,2.4873,1,1,Very_High,55.92,High
MoR-GJ-2022-0018,Railway,Gujarat,Mehsana,Rural_Agri,303.01,1343.61,2022,480,25.05,False,1.74,Rejected,404,Not_Required,3.73,1.0,0.0,0.74,0.761,0.5431,0.55,0.0,2.4829,4,1,Very_High,52.27,High
MoR-UP-2021-0023,Railway,Uttar Pradesh,Agra,Rural_Agri,450.19,2948.75,2021,896,32.15,False,2.42,Approved,428,Not_Required,36.98,0.0,0.0,1.0,0.8378,0.4761,0.6,0.0,2.6544,5,1,Very_High,44.16,Moderate
NHAI-UK-2026-0003,Highway,Uttarakhand,Nainital,Forest_Eco_Sensitive,261.14,2474.82,2026,161,36.23,True,3.82,Pending,617,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6269,0.6822,0.8,0.7,2.4185,0,1,Very_High,84.97,Critical
MNRE-MH-2023-0018,Renewable_Energy,Maharashtra,Ahmednagar,Tribal_Schedule_V,54.62,127.02,2023,95,37.48,False,3.15,Approved,569,Stage_1_Pending,6.68,0.0,1.0,1.0,0.5624,0.4653,0.6,0.0,1.7452,3,1,Very_High,54.34,High
NHAI-TS-2017-0010,Highway,Telangana,Nalgonda,Rural_Agri,185.93,984.65,2017,662,20.92,False,2.65,Pending,270,Not_Required,7.96,1.0,0.0,1.0,0.8006,0.5578,0.5,0.0,2.2717,9,0,High,56.51,High
NHAI-KA-2020-0017,Highway,Karnataka,Vijayapura,Rural_Agri,68.09,318.07,2020,261,17.19,True,3.33,Approved,430,Not_Required,24.83,0.0,0.0,1.0,0.6862,0.4867,0.55,0.7,1.8394,6,1,Very_High,51.01,High
MoR-OD-2019-0008,Railway,Odisha,Jagatsinghpur,Rural_Agri,309.51,1921.71,2019,562,27.86,False,1.73,Approved,339,Not_Required,55.97,0.0,0.0,0.73,0.7804,0.7152,0.8,0.0,2.4921,7,0,High,42.43,Moderate
NHAI-KL-2024-0003,Highway,Kerala,Kollam,Rural_Agri,276.47,1670.97,2024,773,17.11,False,2.19,Approved,131,Not_Required,45.79,0.0,0.0,1.0,0.8196,0.5694,0.75,0.0,2.4432,2,0,Medium,46.84,Moderate
MoR-MH-2021-0019,Railway,Maharashtra,Nashik,Tribal_Schedule_V,279.41,2394.62,2021,758,54.95,True,4.0,Pending,575,Not_Required,0.0,1.0,0.0,1.0,0.8172,0.5481,0.6,0.7,2.4478,5,1,Very_High,69.3,High
MNRE-MP-2024-0014,Renewable_Energy,Madhya Pradesh,Narmadapuram,Rural_Agri,15.11,84.06,2024,70,29.23,False,2.9,Exempted,312,Not_Required,53.79,0.0,0.0,1.0,0.5253,0.5082,0.5,0.0,1.2071,2,0,High,36.69,Moderate
NHAI-MH-2023-0020,Highway,Maharashtra,Nanded,Urban,278.99,2582.35,2023,1684,17.02,False,1.68,Approved,186,Not_Required,38.78,0.0,0.0,0.68,0.9155,0.5256,0.6,0.0,2.4471,3,0,High,39.92,Moderate
NHAI-TN-2024-0016,Highway,Tamil Nadu,Tiruchirappalli,Rural_Agri,100.08,765.84,2024,657,28.78,False,1.66,Rejected,259,Not_Required,5.2,1.0,0.0,0.66,0.7996,0.4794,0.7,0.0,2.0047,2,0,High,54.54,High
MoR-CG-2023-0004,Railway,Chhattisgarh,Kanker,Tribal_Schedule_V,355.62,1651.37,2023,427,63.83,True,3.93,Pending,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7466,0.6861,0.55,0.7,2.5522,3,1,Very_High,82.07,Critical
MNRE-MH-2019-0021,Renewable_Energy,Maharashtra,Gadchiroli,Rural_Agri,32.16,107.76,2019,99,6.09,False,2.26,Approved,208,Not_Required,58.94,0.0,0.0,1.0,0.5675,0.4653,0.6,0.0,1.5206,7,0,High,39.43,Moderate
MoR-GJ-2024-0019,Railway,Gujarat,Patan,Urban,540.89,3098.88,2024,3579,27.1,False,1.81,Approved,127,Not_Required,80.93,0.0,0.0,0.81,1.0,0.5431,0.55,0.0,2.7339,2,0,Medium,42.67,Moderate
NHAI-UP-2019-0024,Highway,Uttar Pradesh,Lucknow,Rural_Agri,174.24,610.91,2019,344,34.11,True,2.0,Pending,402,Not_Required,14.87,1.0,0.0,1.0,0.7201,0.4713,0.6,0.7,2.2436,7,1,Very_High,67.6,High
NHAI-UP-2023-0025,Highway,Uttar Pradesh,Lakhimpur Kheri,Urban,142.72,960.34,2023,2157,15.52,False,2.16,Approved,182,Not_Required,44.46,0.0,0.0,1.0,0.946,0.4713,0.6,0.0,2.1575,3,0,High,46.05,Moderate
MoR-AP-2023-0012,Railway,Andhra Pradesh,Vizianagaram,Rural_Agri,206.24,866.25,2023,807,35.21,False,2.38,Approved,406,Stage_1_Pending,4.35,0.0,1.0,1.0,0.8249,0.5713,0.75,0.0,2.3165,3,1,Very_High,61.94,High
MoR-KA-2024-0019,Railway,Karnataka,Udupi,Rural_Agri,322.72,2029.89,2024,549,45.51,True,1.97,Pending,287,Not_Required,0.0,1.0,0.0,1.0,0.7775,0.5163,0.55,0.7,2.5102,2,0,High,67.61,High
NHAI-AP-2024-0013,Highway,Andhra Pradesh,East Godavari,Rural_Agri,148.46,1333.66,2024,361,25.61,True,2.28,Approved,473,Not_Required,37.13,0.0,0.0,1.0,0.726,0.5669,0.75,0.7,2.1745,2,1,Very_High,55.7,High
NHAI-TN-2024-0017,Highway,Tamil Nadu,Vellore,Rural_Agri,231.14,1058.23,2024,260,35.38,False,2.03,Approved,332,Not_Required,27.19,0.0,0.0,1.0,0.6857,0.4794,0.7,0.0,2.3657,2,0,High,43.5,Moderate
NHAI-RJ-2024-0018,Highway,Rajasthan,Jodhpur,Urban,341.87,2010.27,2024,1367,13.11,False,1.83,Approved,94,Not_Required,81.14,0.0,0.0,0.83,0.8898,0.5716,0.4,0.0,2.5351,2,0,Medium,38.1,Moderate
NHAI-KA-2020-0020,Highway,Karnataka,Bengaluru Urban,Urban,168.96,1108.16,2020,1256,14.44,False,1.56,Approved,132,Not_Required,29.26,0.0,0.0,0.56,0.8794,0.4867,0.55,0.0,2.2303,6,0,Medium,36.19,Moderate
NHAI-AP-2019-0014,Highway,Andhra Pradesh,Chittoor,Tribal_Schedule_V,157.64,1139.13,2019,281,19.9,True,2.41,Pending,490,Approved,0.0,1.0,0.0,1.0,0.6952,0.5669,0.75,0.7,2.2004,7,1,Very_High,70.17,High
NHAI-UP-2022-0026,Highway,Uttar Pradesh,Saharanpur,Rural_Agri,76.19,585.37,2022,338,34.02,False,1.45,Rejected,338,Not_Required,17.27,1.0,0.0,0.45,0.7179,0.4713,0.6,0.0,1.8876,4,0,High,47.44,Moderate
MoR-RJ-2022-0019,Railway,Rajasthan,Kota,Rural_Agri,157.62,780.62,2022,570,21.33,False,2.03,Rejected,394,Not_Required,19.19,1.0,0.0,1.0,0.7822,0.5826,0.4,0.0,2.2004,4,1,Very_High,54.19,High
MoR-MP-2022-0015,Railway,Madhya Pradesh,Dhar,Forest_Eco_Sensitive,315.01,2059.04,2022,242,42.18,True,2.98,Rejected,570,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6769,0.6,0.5,0.7,2.4997,4,1,Very_High,79.85,Critical
MNRE-RJ-2017-0020,Renewable_Energy,Rajasthan,Bhilwara,Forest_Eco_Sensitive,48.38,156.18,2017,31,32.52,False,3.0,Pending,575,Approved,9.53,1.0,0.0,1.0,0.4271,0.4767,0.4,0.0,1.6936,9,1,Very_High,47.97,Moderate
NHAI-AP-2019-0015,Highway,Andhra Pradesh,Chittoor,Rural_Agri,152.4,1127.85,2019,693,12.9,False,3.47,Pending,171,Not_Required,51.05,0.5,0.0,1.0,0.8062,0.5669,0.75,0.0,2.1858,7,0,Medium,54.11,High
NHAI-WB-2022-0014,Highway,West Bengal,Paschim Bardhaman,Tribal_Schedule_V,155.87,1087.68,2022,94,43.93,True,4.0,Pending,569,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5612,0.4936,0.8,0.7,2.1955,4,1,Very_High,83.82,Critical
MNRE-RJ-2017-0021,Renewable_Energy,Rajasthan,Sikar,Rural_Agri,94.56,290.97,2017,451,30.37,False,1.59,Pending,285,Stage_1_Pending,25.12,1.0,1.0,0.59,0.7534,0.4767,0.4,0.0,1.9803,9,0,High,61.51,High
MNRE-WB-2021-0015,Renewable_Energy,West Bengal,Darjeeling,Tribal_Schedule_V,88.63,430.8,2021,195,60.32,True,3.15,Pending,698,Not_Required,0.0,1.0,0.0,1.0,0.6504,0.4149,0.8,0.7,1.9525,5,1,Very_High,70.38,High
NHAI-KA-2020-0021,Highway,Karnataka,Davanagere,Rural_Agri,162.19,1043.4,2020,333,11.74,False,1.95,Approved,157,Not_Required,28.05,0.0,0.0,0.95,0.7161,0.4867,0.55,0.0,2.2127,6,0,Medium,40.16,Moderate
NHAI-RJ-2025-0022,Highway,Rajasthan,Jaisalmer,Urban,169.82,952.36,2025,1059,8.63,False,2.49,Exempted,147,Not_Required,69.21,0.0,0.0,1.0,0.8584,0.5716,0.4,0.0,2.2325,1,0,Medium,40.52,Moderate
MoR-PB-2018-0005,Railway,Punjab,Patiala,Rural_Agri,517.07,3298.47,2018,1253,33.86,False,2.22,Pending,207,Not_Required,0.0,1.0,0.0,1.0,0.8791,0.4843,0.5,0.0,2.7144,8,0,High,57.88,High
MNRE-AP-2022-0016,Renewable_Energy,Andhra Pradesh,Ananthapuramu,Forest_Eco_Sensitive,53.41,248.51,2022,42,25.33,False,3.29,Exempted,381,Approved,48.77,0.0,0.0,1.0,0.4635,0.4559,0.75,0.0,1.7357,4,1,Very_High,40.61,Moderate
NHAI-WB-2021-0016,Highway,West Bengal,Kolkata,Rural_Agri,201.56,2310.23,2021,1032,42.97,True,2.07,Pending,470,Not_Required,0.0,1.0,0.0,1.0,0.8552,0.4936,0.8,0.7,2.3066,5,1,Very_High,73.97,High
MoR-MP-2021-0016,Railway,Madhya Pradesh,Shahdol,Forest_Eco_Sensitive,211.54,1214.27,2021,221,25.76,False,2.01,Approved,392,Approved,0.0,0.0,0.0,1.0,0.6657,0.6,0.5,0.0,2.3274,5,1,Very_High,39.15,Moderate
MNRE-WB-2020-0017,Renewable_Energy,West Bengal,Cooch Behar,Rural_Agri,77.6,328.13,2020,176,21.28,False,1.22,Approved,309,Approved,51.09,0.0,0.0,0.22,0.6378,0.4149,0.8,0.0,1.8954,6,0,High,31.01,Moderate
MNRE-UP-2023-0027,Renewable_Energy,Uttar Pradesh,Banda,Rural_Agri,9.12,27.48,2023,24,28.48,False,1.78,Approved,190,Not_Required,60.56,0.0,0.0,0.78,0.3966,0.3761,0.6,0.0,1.0052,3,0,High,32.59,Moderate
